32.5933255286, -82.0281145885, 0.0000000000
32.5933255286, -82.0281145885, 0.0000000000
32.5241160890, -82.0494991186, 0.0000000000
32.5241160890, -82.0494991186, 0.0000000000
32.6896279347, -81.9976500891, 0.0000000000
32.6896279347, -81.9976500891, 0.0000000000
32.7236628159, -81.9866752503, 0.0000000000
32.7236628159, -81.9866752503, 0.0000000000
32.8534381441, -81.9437532538, 0.0000000000
32.8534381441, -81.9437532538, 0.0000000000
32.9691144388, -81.9039304621, 0.0000000000
32.9691144388, -81.9039304621, 0.0000000000
33.2519745257, -81.7991093310, 0.0000000000
33.2519745257, -81.7991093310, 0.0000000000
33.4899184510, -81.7003608637, 0.0000000000
33.4899184510, -81.7003608637, 0.0000000000
33.7390177918, -81.5818411459, 0.0000000000
33.7390177918, -81.5818411459, 0.0000000000
33.8653894216, -81.5129987739, 0.0000000000
33.8653894216, -81.5129987739, 0.0000000000
33.8849295871, -81.5016475205, 0.0000000000
33.8849295871, -81.5016475205, 0.0000000000
34.0003513441, -81.4296082865, 0.0000000000
34.0003513441, -81.4296082865, 0.0000000000
34.0432566956, -81.4001550582, 0.0000000000
34.0432566956, -81.4001550582, 0.0000000000
34.0639796603, -81.3852785179, 0.0000000000
34.0639796603, -81.3852785179, 0.0000000000
34.1234620605, -81.3397300209, 0.0000000000
34.1234620605, -81.3397300209, 0.0000000000
34.1604494052, -81.3087887351, 0.0000000000
34.1604494052, -81.3087887351, 0.0000000000
34.1952169700, -81.2773242201, 0.0000000000
34.1952169700, -81.2773242201, 0.0000000000
34.2137653962, -81.2593720975, 0.0000000000
34.2137653962, -81.2593720975, 0.0000000000
34.2734063669, -81.1939620614, 0.0000000000
34.2734063669, -81.1939620614, 0.0000000000
34.3108924544, -81.1434727046, 0.0000000000
34.3108924544, -81.1434727046, 0.0000000000
34.3321291414, -81.1091137605, 0.0000000000
34.3321291414, -81.1091137605, 0.0000000000
34.3579984132, -81.0563237528, 0.0000000000
34.3579984132, -81.0563237528, 0.0000000000
34.3760390811, -81.0020667262, 0.0000000000
34.3760390811, -81.0020667262, 0.0000000000
34.3855469342, -80.9462725894, 0.0000000000
34.3855469342, -80.9462725894, 0.0000000000
34.3784009780, -80.8403622403, 0.0000000000
34.3784009780, -80.8403622403, 0.0000000000
34.3469963620, -80.7513368067, 0.0000000000
34.3469963620, -80.7513368067, 0.0000000000
34.2909649112, -80.6600259952, 0.0000000000
34.2909649112, -80.6600259952, 0.0000000000
